"0.30701956152915955,-5.948650426412794e-12,0.48526954650878906,1.0,0.00019908169633708894,-6.818621578144222e-16,3.4637366759515675e-12"
"0.33430466055870056,-0.016701580956578255,0.4877770245075226,0.9998937249183655,0.0012234767200425267,0.014516269788146019,0.0005673651467077434"
"0.35856181383132935,-0.014218512922525406,0.4894610643386841,0.9983216524124146,0.00011710412218235433,-0.05790982022881508,-0.0005903120036236942"
"0.39047911763191223,-0.028397340327501297,0.4926537275314331,0.9997369647026062,0.000902213912922889,-0.02291547693312168,-0.0003065155469812453"
"0.38847482204437256,-0.049099523574113846,0.517793595790863,0.9999644756317139,0.0015592491254210472,-0.008282771334052086,0.00011743997310986742"
"0.3723348379135132,-0.06841780245304108,0.5419498682022095,0.9999932646751404,0.0011001992970705032,-0.0034676736686378717,0.0004303043242543936"
"0.35738953948020935,-0.09134908765554428,0.5634075403213501,0.999996542930603,0.0018931473605334759,-0.0016652295598760247,0.0007204412831924856"
"0.3483072817325592,-0.11360581964254379,0.5858182907104492,0.9999972581863403,0.001418807078152895,-0.0018196500604972243,0.00037587652332149446"
"0.3403478264808655,-0.13648153841495514,0.609022855758667,0.9999959468841553,0.0015828522155061364,-0.0023561441339552402,0.0002499702386558056"
"0.3263946771621704,-0.16390302777290344,0.6331148743629456,0.9999926090240479,0.0027453256770968437,-0.002619993407279253,0.0006397787947207689"
"0.30849364399909973,-0.19931110739707947,0.6521442532539368,0.9999942183494568,0.00311875157058239,-0.0011548952898010612,0.0006739872042089701"
"0.2865266799926758,-0.2374691516160965,0.6592836380004883,0.9999976754188538,0.002040947787463665,0.0004854663566220552,0.00047480021021328866"
"0.25385069847106934,-0.2763517200946808,0.6545098423957825,0.9999955892562866,0.002974106464534998,-9.677424532128498e-05,-0.0001614035718375817"
"0.30701956152915955,-5.948650426412794e-12,0.48526954650878906,1.0,0.00019908169633708894,-6.818621578144222e-16,3.4637366759515675e-12"
